3750,Veľká Franková,21,Kežmarok
3751,Veľká Gúta,22,Komárno
3752,Veľká Hradná,69,Trenčín
3753,Veľká Ida,27,Košice-okolie
3754,Veľká Lehota,77,Žarnovica
3755,Veľká Lehota,50,Prievidza
3756,Veľká Lesná,63,Stará Ľubovňa
3757,Veľká Lodina,27,Košice-okolie
3758,Veľká Lomnica,21,Kežmarok
3759,Veľká Lúč,15,Dunajská Streda
3760,Veľká Lúka,76,Zvolen
3761,Veľká Mača,16,Galanta
3762,Veľká Maňa,42,Nové Zámky
3763,Veľká nad Ipľom,33,Lučenec
3764,Veľká Paka,15,Dunajská Streda
3765,Veľká Suchá,46,Poltár
3766,Veľká Tŕňa,68,Trebišov
3767,Veľká Ves,40,Nitra
3768,Veľká Ves,46,Poltár
3769,Veľká Ves nad Ipľom,73,Veľký Krtíš
3770,Veľké Bedzany,67,Topoľčany
3771,Veľké Bielice,43,Partizánske
3772,Veľké Bierovce,69,Trenčín
3773,Veľké Blahovo,15,Dunajská Streda
3774,Veľké Borové,32,Liptovský Mikuláš
3775,Veľké Dálovce,33,Lučenec
3776,Veľké Dravce,33,Lučenec
3777,Veľké Držkovce,1,Bánovce nad Bebravou
3778,Veľké Dvorany,67,Topoľčany
3779,Veľké Dvorníky,15,Dunajská Streda
3780,Veľké Hoste,1,Bánovce nad Bebravou
3781,Veľké Chlievany,1,Bánovce nad Bebravou
3782,Veľké Chyndice,40,Nitra
3783,Veľké Kapušany,37,Michalovce
3784,Veľké Kosihy,22,Komárno
3785,Veľké Kostoľany,45,Piešťany
3786,Veľké Košecké Podhradie,20,Ilava
3787,Veľké Kozmálovce,30,Levice
3788,Veľké Krškany,30,Levice
3789,Veľké Kršteňany,43,Partizánske
3790,Veľké Leváre,34,Malacky
3791,Veľké Lovce,42,Nové Zámky
3792,Veľké Ludince,30,Levice
3793,Veľké Orvište,45,Piešťany
3794,Veľké Ostratice,43,Partizánske
3795,Veľké Ozorovce,68,Trebišov
3796,Veľké Pole,77,Žarnovica
3797,Veľké Raškovce,37,Michalovce
3798,Veľké Revištia,61,Sobrance
3799,Veľké Ripňany,67,Topoľčany
3800,Veľké Rovné,11,Bytča
3801,Veľké Slemence,37,Michalovce
3802,Veľké Stankovce,69,Trenčín
3803,Veľké Straciny,73,Veľký Krtíš
3804,Veľké Teriakovce,53,Rimavská Sobota
3805,Veľké Trakany,68,Trebišov
3806,Veľké Turovce,30,Levice
3807,Veľké Uherce,43,Partizánske
3808,Veľké Úľany,16,Galanta
3809,Veľké Vozokany,75,Zlaté Moravce
3810,Veľké Zalužice,37,Michalovce
3811,Veľké Zálužie,40,Nitra
3812,Veľké Zlievce,73,Veľký Krtíš
3813,Veľkrop,64,Stropkov
3814,Veľký Báb,40,Nitra
3815,Veľký Biel,57,Senec
3816,Veľký Blh,53,Rimavská Sobota
3817,Veľký Bysterec,14,Dolný Kubín
3818,Veľký Cetín,40,Nitra
3819,Veľký Čepčín,71,Turčianske Teplice
3820,Veľký Ďur,30,Levice
3821,Veľký Dvor,30,Levice
3822,Veľký Folkmar,17,Gelnica
3823,Veľký Grob,16,Galanta
3824,Veľký Harčáš,22,Komárno
3825,Veľký Horeš,68,Trebišov
3826,Veľký Kamenec,68,Trebišov
3827,Veľký Klíž,43,Partizánske
3828,Veľký Kolačín,20,Ilava
3829,Veľký Krtíš,73,Veľký Krtíš
3830,Veľký Kýr,42,Nové Zámky
3831,Veľký Lapáš,40,Nitra
3832,Veľký Lég,15,Dunajská Streda
3833,Veľký Lél,22,Komárno
3834,Veľký Lipník,63,Stará Ľubovňa
3835,Veľký Lom,73,Veľký Krtíš
3836,Veľký Meder,15,Dunajská Streda
3837,Veľký Ostrov,22,Komárno
3838,Veľký Pesek,30,Levice
3839,Veľký Ruskov,68,Trebišov
3840,Veľký Slavkov,47,Poprad
3841,Veľký Slivník,49,Prešov
3842,Veľký Šariš,49,Prešov
3843,Veľopolie,19,Humenné
3844,Velušovce,67,Topoľčany
3845,Vernár,47,Poprad
3846,Veselá,30,Levice
3847,Veselé,45,Piešťany
3848,Veterná Poruba,32,Liptovský Mikuláš
3849,Vidiná,33,Lučenec
3850,Vidov Vrch,76,Zvolen
3851,Vidová,54,Rožňava
3852,Vidovany,59,Skalica
3853,Vieska,59,Skalica
3854,Vieska,41,Nové Mesto nad Váhom
3855,Vieska,15,Dunajská Streda
3856,Vieska,78,Žiar nad Hronom
3857,Vieska,50,Prievidza
3858,Vieska,73,Veľký Krtíš
3859,Vieska - Bezdedov,51,Púchov
3860,Vieska nad Blhom,53,Rimavská Sobota
3861,Vieska nad Žitavou,75,Zlaté Moravce
3862,Vígľaš,13,Detva
3863,Vígľašská Huta,13,Detva
3864,Vikartovce,47,Poprad
3865,Vinica,73,Veľký Krtíš
3866,Vinice,53,Rimavská Sobota
3867,Viničky,68,Trebišov
3868,Viničné,44,Pezinok
3869,Vinné,37,Michalovce
3870,Vinodol,40,Nitra
3871,Vinohrádok,34,Malacky
3872,Vinohrady nad Váhom,16,Galanta
3873,Vinosady,44,Pezinok
3874,Violín,22,Komárno
3875,Virt,22,Komárno
3876,Vislanka,63,Stará Ľubovňa
3877,Vislava,64,Stropkov
3878,Visolaje,51,Púchov
3879,Višňov,68,Trebišov
3880,Višňové,79,Žilina
3881,Višňové,11,Bytča
3882,Višňové,41,Nové Mesto nad Váhom
3883,Višňové,52,Revúca
3884,Vištuk,44,Pezinok
3885,Vitálišovce,32,Liptovský Mikuláš
3886,Vitanová,72,Tvrdošín
3887,Víťaz,49,Prešov
3888,Víťazovce,19,Humenné
3889,Vítkovce,62,Spišská Nová Ves
3890,Vlača,74,Vranov nad Topľou
3891,Vladiča,64,Stropkov
3892,Vlachovo,54,Rožňava
3893,Vlachy,32,Liptovský Mikuláš
3894,Vlašky,32,Liptovský Mikuláš
3895,Vlčany,66,Šaľa
3896,Vlčí Vrch,69,Trenčín
3897,Vlčkovany,59,Skalica
3898,Vlčkovce,70,Trnava
3899,Vlčkovo,1,Bánovce nad Bebravou
3900,Vlčovo,46,Poltár
3901,Vlkanová,2,Banská Bystrica
3902,Vlkanovo,22,Komárno
3903,Vlkas,42,Nové Zámky
3904,Vlkolínec,55,Ružomberok
3905,Vlkov,48,Považská Bystrica
3906,Vlková,21,Kežmarok
3907,Vlkovce,21,Kežmarok
3908,Vlky,57,Senec
3909,Vlkyňa,53,Rimavská Sobota
3910,Voderady,70,Trnava
3911,Vojany,37,Michalovce
3912,Vojčice,68,Trebišov
3913,Vojka,68,Trebišov
3914,Vojka nad Dunajom,15,Dunajská Streda
3915,Vojkovce,62,Spišská Nová Ves
3916,Vojňany,21,Kežmarok
3917,Vojnatina,61,Sobrance
3918,Vojtechovce,15,Dunajská Streda
3919,Vojtovce,64,Stropkov
3920,Vojty,12,Čadca
3921,Voľa,37,Michalovce
3922,Volica,36,Medzilaborce
3923,Volkovce,75,Zlaté Moravce
3924,Voznica,77,Žarnovica
3925,Vozokany,16,Galanta
3926,Vozokany,67,Topoľčany
3927,Vozokany nad Hronom,30,Levice
3928,Vráble,40,Nitra
3929,Vrádište,59,Skalica
3930,Vrakúň,15,Dunajská Streda
3931,Vranie,79,Žilina
3932,Vranov,74,Vranov nad Topľou
3933,Vranov nad Topľou,74,Vranov nad Topľou
3934,Vrbany,50,Prievidza
3935,Vrbina,15,Dunajská Streda
3936,Vrbnica,37,Michalovce
3937,Vrbov,21,Kežmarok
3938,Vrbová nad Váhom,22,Komárno
3939,Vrbovce,38,Myjava
3940,Vrbovce nad Rimavou,53,Rimavská Sobota
3941,Vrbové,45,Piešťany
3942,Vŕbovec,37,Michalovce
3943,Vrbovka,73,Veľký Krtíš
3944,Vrchdobroč,13,Detva
3945,Vrchpredmier,12,Čadca
3946,Vrchrieka,12,Čadca
3947,Vrchslatina,10,Brezno
3948,Vrchteplá,48,Považská Bystrica
3949,Vrícko,35,Martin
3950,Vršatské Podhradie,20,Ilava
3951,Vrtižer,48,Považská Bystrica
3952,Vrútky,35,Martin
3953,Všechsvätých,27,Košice-okolie
3954,Vtáčkovce,27,Košice-okolie
3955,Výborná,21,Kežmarok
3956,Vybúchanec,37,Michalovce
3957,Výčapky,40,Nitra
3958,Výčapy - Opatovce,40,Nitra
3959,Vydraň,36,Medzilaborce
3960,Vydrany,15,Dunajská Streda
3961,Vydrná,51,Púchov
3962,Vydrník,47,Poprad
3963,Vydrovo,10,Brezno
3964,Vydumanec,49,Prešov
3965,Vyhne,78,Žiar nad Hronom
3966,Východná,32,Liptovský Mikuláš
3967,Vychylovka,12,Čadca
3968,Výrava,36,Medzilaborce
3969,Vysielač,49,Prešov
3970,Vysocký Dvor,37,Michalovce
3971,Vysočany,1,Bánovce nad Bebravou
3972,Vysoká,56,Sabinov
3973,Vysoká,3,Banská Štiavnica
3974,Vysoká nad Kysucou,12,Čadca
3975,Vysoká nad Uhom,37,Michalovce
3976,Vysoká pri Morave,34,Malacky
3977,Vysoké Tatry,47,Poprad
3978,Vyšehradné,50,Prievidza
3979,Vyškovce,64,Stropkov
3980,Vyškovce nad Ipľom,30,Levice
3981,Vyšná Boca,32,Liptovský Mikuláš
3982,Vyšná Hutka,27,Košice-okolie
3983,Vyšná Jablonka,19,Humenné
3984,Vyšná Jedľová,65,Svidník
3985,Vyšná Kaloša,53,Rimavská Sobota
3986,Vyšná Kamenica,27,Košice-okolie
3987,Vyšná Korňa,12,Čadca
3988,Vyšná Myšľa,27,Košice-okolie
3989,Vyšná Olšava,64,Stropkov
3990,Vyšná Pisaná,65,Svidník
3991,Vyšná Pokoradz,53,Rimavská Sobota
3992,Vyšná Polianka,4,Bardejov
3993,Vyšná Revúca,55,Ružomberok
3994,Vyšná Rybnica,61,Sobrance
3995,Vyšná Sitnica,19,Humenné
3996,Vyšná Slaná,54,Rožňava
3997,Vyšná Šebastová,49,Prešov
3998,Vyšná Vladiča,64,Stropkov
3999,Vyšná Voľa,4,Bardejov
4000,Vyšné Hágy,47,Poprad
4001,Vyšné Ladičkovce,19,Humenné
4002,Vyšné Matiašovce,32,Liptovský Mikuláš
4003,Vyšné nad Hronom,30,Levice
4004,Vyšné Nemecké,61,Sobrance
4005,Vyšné Raslavice,4,Bardejov
4006,Vyšné Remety,61,Sobrance
4007,Vyšné Repaše,31,Levoča
4008,Vyšné Revištia,61,Sobrance
4009,Vyšné Ružbachy,63,Stará Ľubovňa
4010,Vyšné Valice,53,Rimavská Sobota
4011,Vyšný Čaj,27,Košice-okolie
4012,Vyšný Hrabovec,64,Stropkov
4013,Vyšný Hrušov,19,Humenné
4014,Vyšný Kazimír,74,Vranov nad Topľou
4015,Vyšný Kelčov,12,Čadca
4016,Vyšný Klátov,27,Košice-okolie
4017,Vyšný Komárnik,65,Svidník
4018,Vyšný Koniec,12,Čadca
4019,Vyšný Kručov,4,Bardejov
4020,Vyšný Kubín,14,Dolný Kubín
4021,Vyšný Lánec,27,Košice-okolie
4022,Vyšný Medzev,27,Košice-okolie
4023,Vyšný Mirošov,65,Svidník
4024,Vyšný Orlík,65,Svidník
4025,Vyšný Skálnik,53,Rimavská Sobota
4026,Vyšný Slavkov,31,Levoča
4027,Vyšný Sliač,55,Ružomberok
4028,Vyšný Tvarožec,4,Bardejov
4029,Vyšný Žipov,74,Vranov nad Topľou
4030,Zábiedovo,72,Tvrdošín
4031,Záblatie,69,Trenčín
4032,Záborie,35,Martin
4033,Záborské,49,Prešov
4034,Zábrež,14,Dolný Kubín
4035,Zabudišová,41,Nové Mesto nad Váhom
4036,Zádiel,32,Liptovský Mikuláš
4037,Zádiel,27,Košice-okolie
4038,Zadné Halny,10,Brezno
4039,Zádor,53,Rimavská Sobota
4040,Zádubnie,79,Žilina
4041,Zahájnica,17,Gelnica
4042,Záhor,61,Sobrance
4043,Záhorce,73,Veľký Krtíš
4044,Záhorčie,77,Žarnovica
4045,Záhorie,34,Malacky
4046,Záhorská Ves,34,Malacky
4047,Záhrada,67,Topoľčany
4048,Záhradné,49,Prešov
4049,Záhrb,77,Žarnovica
4050,Zacharovce,53,Rimavská Sobota
4051,Zaježová,76,Zvolen
4052,Zákamenné,39,Námestovo
4053,Zákopčie,12,Čadca
4054,Zákysučie,12,Čadca
4055,Zalaba,30,Levice
4056,Zálesie,21,Kežmarok
4057,Zálesie,57,Senec
4058,Zalužice,37,Michalovce
4059,Zamarovce,69,Trenčín
4060,Zámostie,10,Brezno
4061,Zámutov,74,Vranov nad Topľou
4062,Zapriechody,13,Detva
4063,Zárieč - Keblov,79,Žilina
4064,Záriečie,51,Púchov
4065,Záskalie,48,Považská Bystrica
4066,Záskalie,14,Dolný Kubín
4067,Zástranie,79,Žilina
4068,Zatín,68,Trebišov
4069,Zátoka,12,Čadca
4070,Záturčie,35,Martin
4071,Závada,31,Levoča
4072,Závada,19,Humenné
4073,Závada,75,Zlaté Moravce
4074,Závada,67,Topoľčany
4075,Závada,73,Veľký Krtíš
4076,Závada pod Čiernym vrchom,1,Bánovce nad Bebravou
4077,Závadka,17,Gelnica
4078,Závadka,19,Humenné
4079,Závadka,37,Michalovce
4080,Závadka,49,Prešov
4081,Závadka nad Hronom,10,Brezno
4082,Zavar,70,Trnava
4083,Závažná Poruba,32,Liptovský Mikuláš
4084,Závod,34,Malacky
4085,Závodie,79,Žilina
4086,Závodie,12,Čadca
4087,Závodie,63,Stará Ľubovňa
4088,Zázrivá,14,Dolný Kubín
4089,Zbehňov,68,Trebišov
4090,Zbehy,38,Myjava
4091,Zbehy,40,Nitra
4092,Zboj,60,Snina
4093,Zbojné,36,Medzilaborce
4094,Zbora,51,Púchov
4095,Zborov,4,Bardejov
4096,Zborov nad Bystricou,12,Čadca
4097,Zbrojníky,30,Levice
4098,Zbudská Belá,36,Medzilaborce
4099,Zbudské Dlhé,19,Humenné
4100,Zbudza,37,Michalovce
4101,Zbyňov,79,Žilina
4102,Zdoba,27,Košice-okolie
4103,Zelené,46,Poltár
4104,Zeleneč,70,Trnava
4105,Zelený Háj,22,Komárno
4106,Zemianska Dedina,72,Tvrdošín
4107,Zemianska Olča,22,Komárno
4108,Zemianska Závada,48,Považská Bystrica
4109,Zemianske Kostoľany,50,Prievidza
4110,Zemianske Lieskové,69,Trenčín
4111,Zemianske Mitice,69,Trenčín
4112,Zemianske Podhradie,41,Nové Mesto nad Váhom
4113,Zemianske Sady,16,Galanta
4114,Zemiansky Kvašov,48,Považská Bystrica
4115,Zemiansky Vrbovok,28,Krupina
4116,Zemné,42,Nové Zámky
4117,Zemplín,68,Trebišov
4118,Zemplínska Nová Ves,68,Trebišov
4119,Zemplínska Šírava,37,Michalovce
4120,Zemplínska Široká,37,Michalovce
4121,Zemplínska Teplica,68,Trebišov
4122,Zemplínske Hámre,60,Snina
4123,Zemplínske Hradište,68,Trebišov
4124,Zemplínske Jastrabie,68,Trebišov
4125,Zemplínske Kopčany,37,Michalovce
4126,Zemplínsky Branč,68,Trebišov
4127,Zemplínsky Klečenov,68,Trebišov
4128,Zimná Studňa,49,Prešov
4129,Zlámaná,12,Čadca
4130,Zlatá Baňa,49,Prešov
4131,Zlatá Idka,27,Košice-okolie
4132,Zlatá Osada,22,Komárno
4133,Zlaté,4,Bardejov
4134,Zlaté Klasy,15,Dunajská Streda
4135,Zlaté Moravce,75,Zlaté Moravce
4136,Zlatná na Ostrove,22,Komárno
4137,Zlatník,74,Vranov nad Topľou
4138,Zlatníky,1,Bánovce nad Bebravou
4139,Zlatno,75,Zlaté Moravce
4140,Zlatno,10,Brezno
4141,Zlatno,46,Poltár
4142,Zlatovce,69,Trenčín
4143,Zliechov,20,Ilava
4144,Zobor,40,Nitra
4145,Zohor,34,Malacky
4146,Zolná,76,Zvolen
4147,Zombor,73,Veľký Krtíš
4148,Zubák,51,Púchov
4149,Zuberec,72,Tvrdošín
4150,Zubné,19,Humenné
4151,Zubria,13,Detva
4152,Zubrohlava,39,Námestovo
4153,Zvolen,76,Zvolen
4154,Zvolenská Slatina,76,Zvolen
4155,Zvončín,70,Trnava
4156,Žabany,37,Michalovce
4157,Žabica,13,Detva
4158,Žabokreky,35,Martin
4159,Žabokreky nad Nitrou,43,Partizánske
4160,Žadovica,38,Myjava
4161,Žakarovce,17,Gelnica
4162,Žakovce,21,Kežmarok
4163,Žakýl,3,Banská Štiavnica
4164,Žalobín,74,Vranov nad Topľou
4165,Žarnov,11,Bytča
4166,Žarnov,27,Košice-okolie
4167,Žarnovica,77,Žarnovica
4168,Žarnovická Huta,77,Žarnovica
4169,Žaškov,14,Dolný Kubín
4170,Žatkovce,49,Prešov
4171,Žbince,37,Michalovce
4172,Ždaňa,27,Košice-okolie
4173,Ždiar,47,Poprad
4174,Žehňa,49,Prešov
4175,Žehra,62,Spišská Nová Ves
4176,Železná Breznica,76,Zvolen
4177,Železník,52,Revúca
4178,Železník,65,Svidník
4179,Železnô,32,Liptovský Mikuláš
4180,Želiezovce,30,Levice
4181,Želmanovce,65,Svidník
4182,Želobudza,13,Detva
4183,Želovce,73,Veľký Krtíš
4184,Žemberovce,30,Levice
4185,Žemliare,30,Levice
4186,Žiar,32,Liptovský Mikuláš
4187,Žiar,52,Revúca
4188,Žiar nad Hronom,78,Žiar nad Hronom
4189,Žibritov,28,Krupina
4190,Žihárec,66,Šaľa
4191,Žihľava,46,Poltár
4192,Žihľava,73,Veľký Krtíš
4193,Žikava,75,Zlaté Moravce
4194,Žilina,79,Žilina
4195,Žilinská Lehota,79,Žilina
4196,Žíp,53,Rimavská Sobota
4197,Žipov,49,Prešov
4198,Žirany,40,Nitra
4199,Žírovce,27,Košice-okolie
4200,Žitava,22,Komárno
4201,Žitavany,75,Zlaté Moravce
4202,Žitavce,40,Nitra
4203,Žitná,1,Bánovce nad Bebravou
4204,Žitná - Radiša,1,Bánovce nad Bebravou
4205,Žlkovce,18,Hlohovec
4206,Žrnové,48,Považská Bystrica
4207,Župčany,49,Prešov
4208,Župkov,77,Žarnovica
